"reporting_year","station_eu_code","date","value"
2020,"IT0448A","2020-05-26",NA
2020,"IT0448A","2020-05-27",NA
2020,"IT0448A","2020-05-28",NA
2020,"IT0448A","2020-05-29",NA
2020,"IT0448A","2020-05-30",NA
2020,"IT0448A","2020-05-31",NA
2020,"IT0448A","2020-06-01",NA
2020,"IT0448A","2020-06-02",NA
2020,"IT0448A","2020-06-03",NA
2020,"IT0448A","2020-06-04",NA
2020,"IT0448A","2020-06-05",NA
2020,"IT0448A","2020-06-06",NA
2020,"IT0448A","2020-06-07",NA
2020,"IT0448A","2020-06-08",NA
2020,"IT0448A","2020-06-09",NA
2020,"IT0448A","2020-06-10",NA
2020,"IT0448A","2020-06-11",NA
2020,"IT0448A","2020-06-12",NA
2020,"IT0448A","2020-06-13",NA
2020,"IT0448A","2020-06-14",NA
2020,"IT0448A","2020-06-15",NA
2020,"IT0448A","2020-06-16",NA
2020,"IT0448A","2020-06-17",NA
2020,"IT0448A","2020-06-18",NA
2020,"IT0448A","2020-06-19",NA
2020,"IT0448A","2020-06-20",NA
2020,"IT0448A","2020-06-21",NA
2020,"IT0448A","2020-06-22",NA
2020,"IT0448A","2020-06-23",NA
2020,"IT0448A","2020-06-24",NA
2020,"IT0448A","2020-06-25",NA
2020,"IT0448A","2020-06-26",NA
2020,"IT0448A","2020-06-27",NA
2020,"IT0448A","2020-06-28",NA
2020,"IT0448A","2020-06-29",NA
2020,"IT0448A","2020-06-30",NA
2020,"IT0448A","2020-07-01",NA
2020,"IT0448A","2020-07-02",NA
2020,"IT0448A","2020-07-03",NA
2020,"IT0448A","2020-07-04",NA
2020,"IT0448A","2020-07-05",NA
2020,"IT0448A","2020-07-06",NA
2020,"IT0448A","2020-07-07",NA
2020,"IT0448A","2020-07-08",NA
2020,"IT0448A","2020-07-09",NA
2020,"IT0448A","2020-07-10",NA
2020,"IT0448A","2020-07-11",NA
2020,"IT0448A","2020-07-12",NA
2020,"IT0448A","2020-07-13",NA
2020,"IT0448A","2020-07-14",NA
2020,"IT0448A","2020-07-15",NA
2020,"IT0448A","2020-07-16",NA
2020,"IT0448A","2020-07-17",NA
2020,"IT0448A","2020-07-18",NA
2020,"IT0448A","2020-07-19",NA
2020,"IT0448A","2020-07-20",NA
2020,"IT0448A","2020-07-21",NA
2020,"IT0448A","2020-07-22",NA
2020,"IT0448A","2020-07-23",NA
2020,"IT0448A","2020-07-24",NA
2020,"IT0448A","2020-07-25",NA
2020,"IT0448A","2020-07-26",NA
2020,"IT0448A","2020-07-27",NA
2020,"IT0448A","2020-07-28",NA
2020,"IT0448A","2020-07-29",NA
2020,"IT0448A","2020-07-30",NA
2020,"IT0448A","2020-07-31",NA
2020,"IT0448A","2020-08-01",NA
2020,"IT0448A","2020-08-02",NA
2020,"IT0448A","2020-08-03",NA
2020,"IT0448A","2020-08-04",NA
2020,"IT0448A","2020-08-05",NA
2020,"IT0448A","2020-08-06",NA
2020,"IT0448A","2020-08-07",NA
2020,"IT0448A","2020-08-08",NA
2020,"IT0448A","2020-08-09",NA
2020,"IT0448A","2020-08-10",NA
2020,"IT0448A","2020-08-11",NA
2020,"IT0448A","2020-08-12",NA
2020,"IT0448A","2020-08-13",NA
2020,"IT0448A","2020-08-14",NA
2020,"IT0448A","2020-08-15",NA
2020,"IT0448A","2020-08-16",NA
2020,"IT0448A","2020-08-17",NA
2020,"IT0448A","2020-08-18",NA
2020,"IT0448A","2020-08-19",NA
2020,"IT0448A","2020-08-20",NA
2020,"IT0448A","2020-08-21",NA
2020,"IT0448A","2020-08-22",NA
2020,"IT0448A","2020-08-23",NA
2020,"IT0448A","2020-08-24",NA
2020,"IT0448A","2020-08-25",NA
2020,"IT0448A","2020-08-26",NA
2020,"IT0448A","2020-08-27",NA
2020,"IT0448A","2020-08-28",NA
2020,"IT0448A","2020-08-29",NA
2020,"IT0448A","2020-08-30",NA
2020,"IT0448A","2020-08-31",NA
2020,"IT0544A","2020-01-01",29.4583333333333
2020,"IT0544A","2020-01-02",23.625
2020,"IT0544A","2020-01-03",27.5833333333333
2020,"IT0544A","2020-01-04",26.7083333333333
2020,"IT0544A","2020-01-05",32.0416666666667
2020,"IT0544A","2020-01-06",23.2083333333333
2020,"IT0544A","2020-01-07",7.875
2020,"IT0544A","2020-01-08",22.8333333333333
2020,"IT0544A","2020-01-09",33.625
2020,"IT0544A","2020-01-10",20.7083333333333
2020,"IT0544A","2020-01-11",34.3333333333333
2020,"IT0544A","2020-01-12",34.625
2020,"IT0544A","2020-01-13",26.5416666666667
2020,"IT0544A","2020-01-14",9.16666666666667
2020,"IT0544A","2020-01-15",8.79166666666667
2020,"IT0544A","2020-01-16",NA
2020,"IT0544A","2020-01-17",26.2916666666667
2020,"IT0544A","2020-01-18",29.875
2020,"IT0544A","2020-01-19",21.75
2020,"IT0544A","2020-01-20",18.5833333333333
2020,"IT0544A","2020-01-21",20.5
2020,"IT0544A","2020-01-22",NA
2020,"IT0544A","2020-01-23",NA
2020,"IT0544A","2020-01-24",12.7916666666667
2020,"IT0544A","2020-01-25",4.41666666666667
2020,"IT0544A","2020-01-26",NA
2020,"IT0544A","2020-01-27",NA
2020,"IT0544A","2020-01-28",NA
2020,"IT0544A","2020-01-29",NA
2020,"IT0544A","2020-01-30",NA
2020,"IT0544A","2020-01-31",NA
2020,"IT0544A","2020-02-01",9
2020,"IT0544A","2020-02-02",NA
2020,"IT0544A","2020-02-03",10.7083333333333
2020,"IT0544A","2020-02-04",NA
2020,"IT0544A","2020-02-05",NA
2020,"IT0544A","2020-02-06",45.5
2020,"IT0544A","2020-02-07",41.5
2020,"IT0544A","2020-02-08",38.75
2020,"IT0544A","2020-02-09",NA
2020,"IT0544A","2020-02-10",NA
2020,"IT0544A","2020-02-11",53.6666666666667
2020,"IT0544A","2020-02-12",NA
2020,"IT0544A","2020-02-13",41.5833333333333
2020,"IT0544A","2020-02-14",37.2083333333333
2020,"IT0544A","2020-02-15",NA
2020,"IT0544A","2020-02-16",NA
2020,"IT0544A","2020-02-17",NA
2020,"IT0544A","2020-02-18",NA
2020,"IT0544A","2020-02-19",NA
2020,"IT0544A","2020-02-20",NA
2020,"IT0544A","2020-02-21",48.3333333333333
2020,"IT0544A","2020-02-22",40.2916666666667
2020,"IT0544A","2020-02-23",48.4583333333333
2020,"IT0544A","2020-02-24",NA
2020,"IT0544A","2020-02-25",NA
2020,"IT0544A","2020-02-26",69.2916666666667
2020,"IT0544A","2020-02-27",NA
2020,"IT0544A","2020-02-28",NA
2020,"IT0544A","2020-02-29",NA
2020,"IT0544A","2020-03-01",NA
2020,"IT0544A","2020-03-02",NA
2020,"IT0544A","2020-03-03",NA
2020,"IT0544A","2020-03-04",NA
2020,"IT0544A","2020-03-05",NA
2020,"IT0544A","2020-03-06",NA
2020,"IT0544A","2020-03-07",NA
2020,"IT0544A","2020-03-08",NA
2020,"IT0544A","2020-03-09",NA
2020,"IT0544A","2020-03-10",NA
2020,"IT0544A","2020-03-11",NA
2020,"IT0544A","2020-03-12",NA
2020,"IT0544A","2020-03-13",52.125
2020,"IT0544A","2020-03-14",NA
2020,"IT0544A","2020-03-15",NA
2020,"IT0544A","2020-03-16",NA
2020,"IT0544A","2020-03-17",NA
2020,"IT0544A","2020-03-18",75.4583333333333
2020,"IT0544A","2020-03-19",NA
2020,"IT0544A","2020-03-20",NA
2020,"IT0544A","2020-03-21",NA
2020,"IT0544A","2020-03-22",NA
2020,"IT0544A","2020-03-23",73.7916666666667
2020,"IT0544A","2020-03-24",NA
2020,"IT0544A","2020-03-25",NA
2020,"IT0544A","2020-03-26",NA
2020,"IT0544A","2020-03-27",NA
2020,"IT0544A","2020-03-28",66.8333333333333
2020,"IT0544A","2020-03-29",NA
2020,"IT0544A","2020-03-30",NA
2020,"IT0544A","2020-03-31",NA
2020,"IT0544A","2020-04-01",NA
2020,"IT0544A","2020-04-02",83.8333333333333
2020,"IT0544A","2020-04-03",NA
2020,"IT0544A","2020-04-04",NA
2020,"IT0544A","2020-04-05",NA
2020,"IT0544A","2020-04-06",NA
2020,"IT0544A","2020-04-07",104.208333333333
2020,"IT0544A","2020-04-08",NA
2020,"IT0544A","2020-04-09",NA
2020,"IT0544A","2020-04-10",NA
2020,"IT0544A","2020-04-11",NA
2020,"IT0544A","2020-04-12",99.4166666666667
2020,"IT0544A","2020-04-13",NA
2020,"IT0544A","2020-04-14",NA
2020,"IT0544A","2020-04-15",NA
2020,"IT0544A","2020-04-16",NA
2020,"IT0544A","2020-04-17",91.875
2020,"IT0544A","2020-04-18",NA
2020,"IT0544A","2020-04-19",NA
2020,"IT0544A","2020-04-20",NA
2020,"IT0544A","2020-04-21",NA
2020,"IT0544A","2020-04-22",72.2916666666667
2020,"IT0544A","2020-04-23",NA
2020,"IT0544A","2020-04-24",NA
2020,"IT0544A","2020-04-25",NA
2020,"IT0544A","2020-04-26",NA
2020,"IT0544A","2020-04-27",80.2916666666667
2020,"IT0544A","2020-04-28",NA
2020,"IT0544A","2020-04-29",NA
2020,"IT0544A","2020-04-30",85.5
2020,"IT0544A","2020-05-01",63.25
2020,"IT0544A","2020-05-02",68.625
2020,"IT0544A","2020-05-03",80.6666666666667
2020,"IT0544A","2020-05-04",82
2020,"IT0544A","2020-05-05",70.0416666666667
2020,"IT0544A","2020-05-06",68.625
2020,"IT0544A","2020-05-07",86.2083333333333
2020,"IT0544A","2020-05-08",107.5
2020,"IT0544A","2020-05-09",110.875
2020,"IT0544A","2020-05-10",97.9166666666667
2020,"IT0544A","2020-05-11",78.7916666666667
2020,"IT0544A","2020-05-12",60.0833333333333
2020,"IT0544A","2020-05-13",41.9166666666667
2020,"IT0544A","2020-05-14",61.0416666666667
2020,"IT0544A","2020-05-15",65.875
2020,"IT0544A","2020-05-16",64.7083333333333
2020,"IT0544A","2020-05-17",71.5833333333333
2020,"IT0544A","2020-05-18",NA
2020,"IT0544A","2020-05-19",63.75
2020,"IT0544A","2020-05-20",76.875
2020,"IT0544A","2020-05-21",80.5833333333333
2020,"IT0544A","2020-05-22",101.958333333333
2020,"IT0544A","2020-05-23",96.125
2020,"IT0544A","2020-05-24",81.125
2020,"IT0544A","2020-05-25",91.0833333333333
2020,"IT0544A","2020-05-26",86.2916666666667
2020,"IT0544A","2020-05-27",86.2916666666667
2020,"IT0544A","2020-05-28",103.791666666667
2020,"IT0544A","2020-05-29",87.25
2020,"IT0544A","2020-05-30",95.5833333333333
2020,"IT0544A","2020-05-31",77.3333333333333
2020,"IT0544A","2020-06-01",91.1666666666667
2020,"IT0544A","2020-06-02",96.3333333333333
2020,"IT0544A","2020-06-03",88.9166666666667
2020,"IT0544A","2020-06-04",66.125
2020,"IT0544A","2020-06-05",81.75
2020,"IT0544A","2020-06-06",70.9166666666667
2020,"IT0544A","2020-06-07",68.9583333333333
2020,"IT0544A","2020-06-08",NA
2020,"IT0544A","2020-06-09",59.875
2020,"IT0544A","2020-06-10",59.7916666666667
2020,"IT0544A","2020-06-11",57.1666666666667
2020,"IT0544A","2020-06-12",80
2020,"IT0544A","2020-06-13",74.0416666666667
2020,"IT0544A","2020-06-14",68.0416666666667
2020,"IT0544A","2020-06-15",69.0416666666667
2020,"IT0544A","2020-06-16",67.375
2020,"IT0544A","2020-06-17",61.0416666666667
2020,"IT0544A","2020-06-18",67.8333333333333
2020,"IT0544A","2020-06-19",80.2083333333333
2020,"IT0544A","2020-06-20",86.9583333333333
2020,"IT0544A","2020-06-21",97.875
2020,"IT0544A","2020-06-22",92.2083333333333
2020,"IT0544A","2020-06-23",111.166666666667
2020,"IT0544A","2020-06-24",105.5
2020,"IT0544A","2020-06-25",88.5
2020,"IT0544A","2020-06-26",88.5416666666667
2020,"IT0544A","2020-06-27",114.125
2020,"IT0544A","2020-06-28",99.6666666666667
2020,"IT0544A","2020-06-29",69.2083333333333
2020,"IT0544A","2020-06-30",75.3333333333333
2020,"IT0544A","2020-07-01",87
2020,"IT0544A","2020-07-02",84.2083333333333
2020,"IT0544A","2020-07-03",82.5833333333333
2020,"IT0544A","2020-07-04",79.75
2020,"IT0544A","2020-07-05",95.375
2020,"IT0544A","2020-07-06",111.833333333333
2020,"IT0544A","2020-07-07",80.5416666666667
2020,"IT0544A","2020-07-08",90.5416666666667
2020,"IT0544A","2020-07-09",120.375
2020,"IT0544A","2020-07-10",129.083333333333
2020,"IT0544A","2020-07-11",102.833333333333
2020,"IT0544A","2020-07-12",84.6666666666667
2020,"IT0544A","2020-07-13",82.0416666666667
2020,"IT0544A","2020-07-14",92.0833333333333
2020,"IT0544A","2020-07-15",83.75
2020,"IT0544A","2020-07-16",90.0833333333333
2020,"IT0544A","2020-07-17",94.2916666666667
2020,"IT0544A","2020-07-18",87.875
2020,"IT0544A","2020-07-19",106.416666666667
2020,"IT0544A","2020-07-20",102
2020,"IT0544A","2020-07-21",113.166666666667
2020,"IT0544A","2020-07-22",106.875
2020,"IT0544A","2020-07-23",91.8333333333333
2020,"IT0544A","2020-07-24",69.875
2020,"IT0544A","2020-07-25",85.8333333333333
2020,"IT0544A","2020-07-26",98.5
2020,"IT0544A","2020-07-27",105.416666666667
2020,"IT0544A","2020-07-28",NA
2020,"IT0544A","2020-07-29",121.458333333333
2020,"IT0544A","2020-07-30",124.333333333333
2020,"IT0544A","2020-07-31",115.541666666667
2020,"IT0544A","2020-08-01",140.375
2020,"IT0544A","2020-08-02",118.791666666667
2020,"IT0544A","2020-08-03",74.2083333333333
2020,"IT0544A","2020-08-04",70.875
2020,"IT0544A","2020-08-05",75.625
2020,"IT0544A","2020-08-06",93.8333333333333
2020,"IT0544A","2020-08-07",103.166666666667
2020,"IT0544A","2020-08-08",123.083333333333
2020,"IT0544A","2020-08-09",127.833333333333
2020,"IT0544A","2020-08-10",122.208333333333
2020,"IT0544A","2020-08-11",105.875
2020,"IT0544A","2020-08-12",111
2020,"IT0544A","2020-08-13",99.2083333333333
2020,"IT0544A","2020-08-14",100.208333333333
2020,"IT0544A","2020-08-15",89.3333333333333
2020,"IT0544A","2020-08-16",90.5
2020,"IT0544A","2020-08-17",80.875
2020,"IT0544A","2020-08-18",71.75
2020,"IT0544A","2020-08-19",76.7916666666667
2020,"IT0544A","2020-08-20",97.7916666666667
2020,"IT0544A","2020-08-21",109.166666666667
2020,"IT0544A","2020-08-22",104.291666666667
2020,"IT0544A","2020-08-23",83.0833333333333
2020,"IT0544A","2020-08-24",73.2083333333333
2020,"IT0544A","2020-08-25",83.9166666666667
2020,"IT0544A","2020-08-26",NA
2020,"IT0544A","2020-08-27",88.625
2020,"IT0544A","2020-08-28",81.2083333333333
2020,"IT0544A","2020-08-29",69.625
2020,"IT0544A","2020-08-30",67.375
2020,"IT0544A","2020-08-31",62.0833333333333
2020,"IT0544A","2020-09-01",NA
2020,"IT0544A","2020-09-02",58.2916666666667
2020,"IT0544A","2020-09-03",73.9583333333333
2020,"IT0544A","2020-09-04",95.0833333333333
2020,"IT0544A","2020-09-05",111.083333333333
2020,"IT0544A","2020-09-06",100.5
2020,"IT0544A","2020-09-07",70.2083333333333
2020,"IT0544A","2020-09-08",63.2916666666667
2020,"IT0544A","2020-09-09",NA
2020,"IT0544A","2020-09-10",103.916666666667
2020,"IT0544A","2020-09-11",91.0833333333333
2020,"IT0544A","2020-09-12",102.75
2020,"IT0544A","2020-09-13",110.833333333333
2020,"IT0544A","2020-09-14",102.833333333333
2020,"IT0544A","2020-09-15",105.833333333333
2020,"IT0544A","2020-09-16",111.708333333333
2020,"IT0544A","2020-09-17",112
2020,"IT0544A","2020-09-18",100.75
2020,"IT0544A","2020-09-19",81.2916666666667
2020,"IT0544A","2020-09-20",60.5416666666667
2020,"IT0544A","2020-09-21",48.4166666666667
2020,"IT0544A","2020-09-22",47.6666666666667
2020,"IT0544A","2020-09-23",44.8333333333333
2020,"IT0544A","2020-09-24",58.75
2020,"IT0544A","2020-09-25",68.4166666666667
2020,"IT0544A","2020-09-26",69.75
2020,"IT0544A","2020-09-27",58.0416666666667
2020,"IT0544A","2020-09-28",57.7916666666667
2020,"IT0544A","2020-09-29",61.2083333333333
2020,"IT0544A","2020-09-30",65.0833333333333
2020,"IT0544A","2020-10-01",57.7916666666667
2020,"IT0544A","2020-10-02",67.0416666666667
2020,"IT0544A","2020-10-03",77.3333333333333
2020,"IT0544A","2020-10-04",71.1666666666667
2020,"IT0544A","2020-10-05",48.7083333333333
2020,"IT0544A","2020-10-06",41.125
2020,"IT0544A","2020-10-07",50.9583333333333
2020,"IT0544A","2020-10-08",51.9166666666667
2020,"IT0544A","2020-10-09",57.5416666666667
2020,"IT0544A","2020-10-10",NA
2020,"IT0544A","2020-10-11",58.6666666666667
2020,"IT0544A","2020-10-12",41.2916666666667
2020,"IT0544A","2020-10-13",50.0416666666667
2020,"IT0544A","2020-10-14",37.4583333333333
2020,"IT0544A","2020-10-15",51.5
2020,"IT0544A","2020-10-16",41.1666666666667
2020,"IT0544A","2020-10-17",42.3333333333333
2020,"IT0544A","2020-10-18",44
2020,"IT0544A","2020-10-19",35.5
2020,"IT0544A","2020-10-20",28.0833333333333
2020,"IT0544A","2020-10-21",42.5833333333333
2020,"IT0544A","2020-10-22",33.9166666666667
2020,"IT0544A","2020-10-23",NA
2020,"IT0544A","2020-10-24",19.7916666666667
2020,"IT0544A","2020-10-25",37.8333333333333
2020,"IT0544A","2020-10-26",53
2020,"IT0544A","2020-10-27",52.9166666666667
2020,"IT0544A","2020-10-28",41.625
2020,"IT0544A","2020-10-29",40.2083333333333
2020,"IT0544A","2020-10-30",30.75
2020,"IT0544A","2020-10-31",26.875
2020,"IT0591A","2020-01-01",11.8264
2020,"IT0591A","2020-01-02",9.97458333333333
2020,"IT0591A","2020-01-03",NA
2020,"IT0591A","2020-01-04",5.96083333333333
2020,"IT0591A","2020-01-05",24.1104166666667
2020,"IT0591A","2020-01-06",12.5029166666667
2020,"IT0591A","2020-01-07",8.73833333333333
2020,"IT0591A","2020-01-08",12.8420833333333
2020,"IT0591A","2020-01-09",8.24458333333333
2020,"IT0591A","2020-01-10",6.43416666666667
2020,"IT0591A","2020-01-11",9.52
2020,"IT0591A","2020-01-12",16.7491666666667
2020,"IT0591A","2020-01-13",11.9008333333333
2020,"IT0591A","2020-01-14",7.89541666666667
2020,"IT0591A","2020-01-15",6.97083333333333
2020,"IT0591A","2020-01-16",NA
2020,"IT0591A","2020-01-17",10.335
2020,"IT0591A","2020-01-18",13.10875
2020,"IT0591A","2020-01-19",56.9125
2020,"IT0591A","2020-01-20",43.0870833333333
2020,"IT0591A","2020-01-21",16.1029166666667
2020,"IT0591A","2020-01-22",15.4145833333333
2020,"IT0591A","2020-01-23",11.78
2020,"IT0591A","2020-01-24",7.21125
2020,"IT0591A","2020-01-25",4.70208333333333
2020,"IT0591A","2020-01-26",6.48041666666667
2020,"IT0591A","2020-01-27",NA
2020,"IT0591A","2020-01-28",NA
2020,"IT0591A","2020-01-29",22.33
2020,"IT0591A","2020-01-30",18.30875
2020,"IT0591A","2020-01-31",11.8725
2020,"IT0591A","2020-02-01",6.47166666666667
2020,"IT0591A","2020-02-02",8.27875
2020,"IT0591A","2020-02-03",5.57791666666667
2020,"IT0591A","2020-02-04",39.4429166666667
2020,"IT0591A","2020-02-05",62.1083333333333
2020,"IT0591A","2020-02-06",44.17125
2020,"IT0591A","2020-02-07",25.10875
2020,"IT0591A","2020-02-08",16.8975
2020,"IT0591A","2020-02-09",18.8029166666667
2020,"IT0591A","2020-02-10",NA
2020,"IT0591A","2020-02-11",13.0758333333333
2020,"IT0591A","2020-02-12",36.2829166666667
2020,"IT0591A","2020-02-13",29.06875
2020,"IT0591A","2020-02-14",37.68
2020,"IT0591A","2020-02-15",35.90125
2020,"IT0591A","2020-02-16",25.69375
2020,"IT0591A","2020-02-17",15.1854166666667
2020,"IT0591A","2020-02-18",18.69
2020,"IT0591A","2020-02-19",41.785
2020,"IT0591A","2020-02-20",50.0966666666667
2020,"IT0591A","2020-02-21",27.5158333333333
2020,"IT0591A","2020-02-22",32.79375
2020,"IT0591A","2020-02-23",36.7591666666667
2020,"IT0591A","2020-02-24",27.8975
2020,"IT0591A","2020-02-25",NA
2020,"IT0591A","2020-02-26",41.51125
2020,"IT0591A","2020-02-27",60.3633333333333
2020,"IT0591A","2020-02-28",58.6816666666667
2020,"IT0591A","2020-02-29",45.5525
2020,"IT0591A","2020-03-01",42.8691666666667
2020,"IT0591A","2020-03-02",23.0433333333333
2020,"IT0591A","2020-03-03",27.4020833333333
2020,"IT0591A","2020-03-04",64.1691666666667
2020,"IT0591A","2020-03-05",36.2933333333333
2020,"IT0591A","2020-03-06",39.7666666666667
2020,"IT0591A","2020-03-07",57.0779166666667
2020,"IT0591A","2020-03-08",72.64125
2020,"IT0591A","2020-03-09",41.0175
2020,"IT0591A","2020-03-10",NA
2020,"IT0591A","2020-03-11",49.4266666666667
2020,"IT0591A","2020-03-12",37.6958333333333
2020,"IT0591A","2020-03-13",42.0341666666667
2020,"IT0591A","2020-03-14",67.7120833333333
2020,"IT0591A","2020-03-15",48.0066666666667
2020,"IT0591A","2020-03-16",48.6354166666667
2020,"IT0591A","2020-03-17",50.81375
2020,"IT0591A","2020-03-18",63.8195833333333
2020,"IT0591A","2020-03-19",75.6341666666667
2020,"IT0591A","2020-03-20",75.7991666666667
2020,"IT0591A","2020-03-21",82.1866666666667
2020,"IT0591A","2020-03-22",73.7783333333333
2020,"IT0591A","2020-03-23",74.63
2020,"IT0591A","2020-03-24",67.2770833333333
2020,"IT0591A","2020-03-25",63.2904166666667
2020,"IT0591A","2020-03-26",63.9408333333333
2020,"IT0591A","2020-03-27",39.5316666666667
2020,"IT0591A","2020-03-28",62.9179166666667
2020,"IT0591A","2020-03-29",72.9629166666667
2020,"IT0591A","2020-03-30",73.6091666666667
2020,"IT0591A","2020-03-31",71.3854166666667
2020,"IT0591A","2020-04-01",69.0529166666667
2020,"IT0591A","2020-04-02",70.8475
