"reporting_year","station_eu_code","date","NOX"
2020,"IT0505A",2020-02-19,3.579
2020,"IT0505A",2020-02-20,3.316
2020,"IT0505A",2020-02-21,2.475
2020,"IT0505A",2020-02-22,4.524
2020,"IT0505A",2020-02-23,2.263
2020,"IT0505A",2020-02-24,4.183
2020,"IT0505A",2020-02-25,10.671
2020,"IT0505A",2020-02-26,4.199
2020,"IT0505A",2020-02-27,3.72
2020,"IT0505A",2020-02-28,2.695
2020,"IT0505A",2020-02-29,7.291
2020,"IT0505A",2020-03-01,3.442
2020,"IT0505A",2020-03-02,3.191
2020,"IT0505A",2020-03-03,3.108
2020,"IT0505A",2020-03-04,2.904
2020,"IT0505A",2020-03-05,8.237
2020,"IT0505A",2020-03-06,4.723
2020,"IT0505A",2020-03-07,2.732
2020,"IT0505A",2020-03-08,2.913
2020,"IT0505A",2020-03-09,2.968
2020,"IT0505A",2020-03-10,3.186
2020,"IT0505A",2020-03-11,2.714
2020,"IT0505A",2020-03-12,9.002
2020,"IT0505A",2020-03-13,6.167
2020,"IT0505A",2020-03-14,2.678
2020,"IT0505A",2020-03-15,2.796
2020,"IT0505A",2020-03-16,3.005
2020,"IT0505A",2020-03-17,3.369
2020,"IT0505A",2020-03-18,5.431
2020,"IT0505A",2020-03-19,7.279
2020,"IT0505A",2020-03-20,8.967
2020,"IT0505A",2020-03-21,7.811
2020,"IT0505A",2020-03-22,4.119
2020,"IT0505A",2020-03-23,2.105
2020,"IT0505A",2020-03-24,2.651
2020,"IT0505A",2020-03-25,3.528
2020,"IT0505A",2020-03-26,3.216
2020,"IT0505A",2020-03-27,2.962
2020,"IT0505A",2020-03-28,3.516
2020,"IT0505A",2020-03-29,4.103
2020,"IT0505A",2020-03-30,3.981
2020,"IT0505A",2020-03-31,2.487
2020,"IT0505A",2020-04-01,5.865
2020,"IT0505A",2020-04-02,6.976
2020,"IT0505A",2020-04-03,5.527
2020,"IT0505A",2020-04-04,6.468
2020,"IT0505A",2020-04-05,7.486
2020,"IT0505A",2020-04-06,5.059
2020,"IT0505A",2020-04-07,5.015
2020,"IT0505A",2020-04-08,6.135
2020,"IT0505A",2020-04-09,5.293
2020,"IT0505A",2020-04-10,5.616
2020,"IT0505A",2020-04-11,6.032
2020,"IT0505A",2020-04-12,6.47
2020,"IT0505A",2020-04-13,5.261
2020,"IT0505A",2020-04-14,2.819
2020,"IT0505A",2020-04-15,4.942
2020,"IT0505A",2020-04-16,4.318
2020,"IT0505A",2020-04-17,5.936
2020,"IT0505A",2020-04-18,7.874
2020,"IT0505A",2020-04-19,6.954
2020,"IT0505A",2020-04-20,7.023
2020,"IT0505A",2020-04-21,5.151
2020,"IT0505A",2020-04-22,4.41
2020,"IT0505A",2020-04-23,6.087
2020,"IT0505A",2020-04-24,5.811
2020,"IT0505A",2020-04-25,3.977
2020,"IT0505A",2020-04-26,5.546
2020,"IT0505A",2020-04-27,6.294
2020,"IT0505A",2020-04-28,4.892
2020,"IT0505A",2020-04-29,2.603
2020,"IT0505A",2020-04-30,3.348
2020,"IT0505A",2020-05-01,2.888
2020,"IT0505A",2020-05-02,1.993
2020,"IT0505A",2020-05-03,1.89
2020,"IT0505A",2020-05-04,4.825
2020,"IT0505A",2020-05-05,6.46
2020,"IT0505A",2020-05-06,2.172
2020,"IT0505A",2020-05-07,3.783
2020,"IT0505A",2020-05-08,6.823
2020,"IT0505A",2020-05-09,9.266
2020,"IT0505A",2020-05-10,7.046
2020,"IT0505A",2020-05-11,3.939
2020,"IT0505A",2020-05-12,4.464
2020,"IT0505A",2020-05-13,3.357
2020,"IT0505A",2020-05-14,3.969
2020,"IT0505A",2020-05-15,2.495
2020,"IT0505A",2020-05-16,2.989
2020,"IT0505A",2020-05-17,2.503
2020,"IT0505A",2020-05-18,2.817
2020,"IT0505A",2020-05-19,3.036
2020,"IT0505A",2020-05-20,3.03
2020,"IT0505A",2020-05-21,2.215
2020,"IT0505A",2020-05-22,4.245
2020,"IT0505A",2020-05-23,3.957
2020,"IT0505A",2020-05-24,1.603
2020,"IT0505A",2020-05-25,2.252
2020,"IT0505A",2020-05-26,2.213
2020,"IT0505A",2020-05-27,2.814
2020,"IT0505A",2020-05-28,3.097
2020,"IT0505A",2020-05-29,3.196
2020,"IT0505A",2020-05-30,4.095
2020,"IT0505A",2020-05-31,2.911
2020,"IT0505A",2020-06-01,3.751
2020,"IT0505A",2020-06-02,4.75
2020,"IT0505A",2020-06-03,5.384
2020,"IT0505A",2020-06-04,4.145
2020,"IT0505A",2020-06-05,3.658
2020,"IT0505A",2020-06-06,5.546
2020,"IT0505A",2020-06-07,3.529
2020,"IT0505A",2020-06-08,2.43
2020,"IT0505A",2020-06-09,2.316
2020,"IT0505A",2020-06-10,2.616
2020,"IT0505A",2020-06-11,3.152
2020,"IT0505A",2020-06-12,3.909
2020,"IT0505A",2020-06-13,4.119
2020,"IT0505A",2020-06-14,2.767
2020,"IT0505A",2020-06-15,2.163
2020,"IT0505A",2020-06-16,3.509
2020,"IT0505A",2020-06-17,2.71
2020,"IT0505A",2020-06-18,3.475
2020,"IT0505A",2020-06-19,2.197
2020,"IT0505A",2020-06-20,1.694
2020,"IT0505A",2020-06-21,2.082
2020,"IT0505A",2020-06-22,1.82
2020,"IT0505A",2020-06-23,2.162
2020,"IT0505A",2020-06-24,5.491
2020,"IT0505A",2020-06-25,6.803
2020,"IT0505A",2020-06-26,5.165
2020,"IT0505A",2020-06-27,5.767
2020,"IT0505A",2020-06-28,4.661
2020,"IT0505A",2020-06-29,3.915
2020,"IT0505A",2020-06-30,5.895
